GPU 0: NVIDIA A100-SXM4-40GB (UUID: GPU-fd44c3fd-4b0e-15d5-ab86-953f425edc52)
host gpuhost010.jc.rl.ac.uk | CUDA ok | Wed 12 Aug 16:19:05 BST 2026
args: python /home/users/dv321/dissertation/Code/3 - Diffusion stage/train_ldm.py --attn 16 --batch 32 --cond-drop 0.1 --cond-mode full --dropout 0.0 --lr 0.0002 --mults 1,2,4 --p-mean -1.2 --p-std 1.2 --weight-decay 0.0 --width 128 --limit 613892 --epochs 6 --warmup 1000 --psd-crops 128 --patience 0 --no-keep-sampled --sample-every 6 --sample-crops 128 --seed 0 --out /home/users/dv321/dissertation_outputs/hpo/ldm_coarse/trial_017_r2 --latents-dir /work/scratch-nopw2/dv321/dissertation/latents_ml_ep17 --vae /home/users/dv321/dissertation_outputs/vae_v2/vae_ep17.pt --leads 15,30,45,60
pooled sigma_data 0.7407 from [+15min 0.5800, +30min 0.7073, +45min 0.7921, +60min 0.8546]
diagnostics: 128 fixed val crops (rows 0..53123), 8 members, 25 steps
device=cuda | denoiser 65.7M params | cond=full (20ch) | sigma_data=0.7407 | latent_scale=0.784
train rows 613892 | val rows 53124 | 19184 steps/epoch (batch 32) | weighted loss starts near 1.0 by construction
GPU: NVIDIA A100-SXM4-40GB | 42 GB total
  ep2 step 16200/19184 | loss_w 0.3626 raw 0.0472 | lr 1.58e-04 | gn 0.20 | 292 img/s
  ep2 step 16400/19184 | loss_w 0.3625 raw 0.0472 | lr 1.58e-04 | gn 0.20 | 292 img/s
  ep2 step 16600/19184 | loss_w 0.3625 raw 0.0472 | lr 1.58e-04 | gn 0.20 | 292 img/s
  ep2 step 16800/19184 | loss_w 0.3625 raw 0.0473 | lr 1.57e-04 | gn 0.20 | 292 img/s
  ep2 step 17000/19184 | loss_w 0.3625 raw 0.0472 | lr 1.57e-04 | gn 0.20 | 292 img/s
  ep2 step 17200/19184 | loss_w 0.3625 raw 0.0472 | lr 1.56e-04 | gn 0.20 | 292 img/s
  ep2 step 17400/19184 | loss_w 0.3624 raw 0.0472 | lr 1.56e-04 | gn 0.20 | 292 img/s
  ep2 step 17600/19184 | loss_w 0.3624 raw 0.0472 | lr 1.55e-04 | gn 0.20 | 292 img/s
  ep2 step 17800/19184 | loss_w 0.3623 raw 0.0472 | lr 1.55e-04 | gn 0.20 | 292 img/s
  ep2 step 18000/19184 | loss_w 0.3623 raw 0.0472 | lr 1.54e-04 | gn 0.20 | 292 img/s
  ep2 step 18200/19184 | loss_w 0.3623 raw 0.0472 | lr 1.54e-04 | gn 0.20 | 292 img/s
  ep2 step 18400/19184 | loss_w 0.3622 raw 0.0472 | lr 1.53e-04 | gn 0.20 | 292 img/s
  ep2 step 18600/19184 | loss_w 0.3622 raw 0.0472 | lr 1.53e-04 | gn 0.20 | 292 img/s
  ep2 step 18800/19184 | loss_w 0.3622 raw 0.0472 | lr 1.52e-04 | gn 0.20 | 292 img/s
  ep2 step 19000/19184 | loss_w 0.3622 raw 0.0472 | lr 1.52e-04 | gn 0.20 | 292 img/s
epoch   2/6 | train 0.3621 | val 0.3461 (raw 0.0442) | 2102s | 292 img/s | GPU 7.8 GB
  new best (val loss_w 0.3461) -> diff_best.pt
