timestamp,split,n_crops,wet_fraction,heavy_fraction,mean_mmh,p99_mmh,p99_9_mmh,max_mmh,concentration
202601041745,test,10,0.133968,0.00092952,0.1932,3.691,7.862,96.57,0.5869
202601041800,test,10,0.133005,0.00075935,0.1888,3.636,7.555,34.15,0.5680
202601041815,test,10,0.133693,0.00057037,0.1876,3.602,7.199,50.90,0.5385
202601041830,test,10,0.132829,0.00082862,0.1887,3.600,7.623,124.36,0.5739
202601041845,test,10,0.135864,0.00092696,0.1943,3.735,7.850,125.13,0.5778
202601041900,test,9,0.137088,0.00083204,0.1927,3.710,7.614,33.31,0.5554
202601041915,test,9,0.136793,0.00091413,0.1921,3.652,7.825,81.68,0.5720
202601041930,test,9,0.136586,0.00097827,0.1900,3.634,7.963,95.33,0.5830
202601041945,test,9,0.136195,0.00085598,0.1871,3.622,7.715,53.97,0.5665
202601042000,test,9,0.136644,0.00101162,0.1888,3.610,8.028,43.79,0.5875
202601042015,test,9,0.138783,0.00102359,0.1888,3.554,8.049,81.41,0.5800
202601042030,test,8,0.138366,0.00091413,0.1853,3.554,7.808,50.21,0.5643
202601042045,test,8,0.138295,0.00104668,0.1852,3.553,8.111,39.89,0.5865
202601042100,test,8,0.138831,0.00118008,0.1870,3.606,8.335,41.99,0.6004
202601042115,test,8,0.139186,0.00136307,0.1921,3.721,8.602,39.61,0.6180
202601042130,test,9,0.140830,0.00136478,0.1978,3.778,8.844,44.37,0.6280
202601042145,test,9,0.143266,0.00140840,0.2056,3.800,8.862,40.37,0.6186
202601042200,test,9,0.145360,0.00132032,0.2084,3.833,8.604,135.20,0.5919
202601042215,test,9,0.147559,0.00126473,0.2108,3.794,8.412,200.00,0.5701
202601042230,test,10,0.149571,0.00103214,0.2130,3.934,8.073,128.53,0.5398
202601042245,test,10,0.152469,0.00092696,0.2172,3.992,7.839,27.55,0.5142
202601042300,test,10,0.152955,0.00088506,0.2145,3.876,7.817,71.41,0.5111
202601042315,test,10,0.153865,0.00093893,0.2160,3.889,7.882,175.27,0.5122
202601042330,test,10,0.152777,0.00090045,0.2069,3.753,7.854,60.55,0.5141
202601042345,test,10,0.151194,0.00079527,0.1956,3.604,7.569,64.83,0.5006
202601050145,test,10,0.150428,0.00109799,0.2135,3.799,8.217,108.54,0.5462
202601050200,test,10,0.149238,0.00111423,0.2170,3.824,8.309,57.01,0.5567
202601050215,test,10,0.150734,0.00105608,0.2249,3.961,8.108,62.75,0.5379
202601050230,test,10,0.149053,0.00097399,0.2211,3.876,7.923,61.25,0.5315
202601050245,test,9,0.147312,0.00086625,0.2166,3.886,7.653,50.27,0.5195
202601050300,test,9,0.146884,0.00136479,0.2236,4.020,8.717,64.86,0.5935
202601050315,test,9,0.145292,0.00154351,0.2237,4.099,9.221,174.42,0.6347
202601050330,test,9,0.146323,0.00167006,0.2289,4.150,9.391,162.40,0.6418
202601050345,test,9,0.147552,0.00195654,0.2330,4.226,9.988,200.00,0.6769
202601050400,test,9,0.150183,0.00200271,0.2359,4.309,9.953,200.00,0.6627
202601050415,test,10,0.153326,0.00184708,0.2367,4.238,9.802,120.53,0.6393
202601050430,test,10,0.153915,0.00166921,0.2335,4.141,9.374,99.03,0.6090
202601050445,test,10,0.151644,0.00192318,0.2348,4.239,9.985,126.43,0.6584
202601050500,test,10,0.149573,0.00190181,0.2320,4.297,9.679,94.33,0.6471
202601050515,test,10,0.147806,0.00246876,0.2390,4.428,10.632,66.59,0.7194
202601050530,test,10,0.147684,0.00246875,0.2456,4.513,11.229,78.28,0.7604
202601050545,test,10,0.145486,0.00265431,0.2483,4.523,12.064,63.31,0.8292
202601050600,test,10,0.145304,0.00260130,0.2493,4.575,11.481,69.64,0.7902
202601050615,test,10,0.145642,0.00259959,0.2459,4.646,10.508,81.95,0.7215
202601050630,test,10,0.145227,0.00278345,0.2460,4.721,10.543,110.69,0.7260
202601050645,test,10,0.143130,0.00272958,0.2388,4.604,10.540,158.67,0.7364
202601050700,test,10,0.143657,0.00278858,0.2374,4.654,10.856,59.31,0.7557
202601050715,test,10,0.140083,0.00268681,0.2303,4.496,10.619,54.97,0.7581
202601050730,test,10,0.135092,0.00220795,0.2177,4.287,9.636,48.84,0.7133
202601050745,test,10,0.134401,0.00187444,0.2185,4.345,9.247,92.40,0.6880
202601050800,test,10,0.132023,0.00185820,0.2150,4.266,9.617,54.44,0.7284
202601050815,test,10,0.131021,0.00170171,0.2080,4.090,9.680,72.38,0.7388
202601050830,test,10,0.133288,0.00197620,0.2081,4.089,10.222,57.26,0.7669
202601050845,test,10,0.134073,0.00172138,0.2065,4.054,9.548,46.11,0.7121
202601050900,test,10,0.134816,0.00147938,0.2032,3.936,8.954,52.54,0.6642
202601050915,test,10,0.134859,0.00090473,0.1953,3.801,7.737,34.56,0.5737
202601050930,test,10,0.136036,0.00082520,0.1930,3.711,7.555,31.49,0.5554
202601050945,test,9,0.136451,0.00085684,0.1897,3.655,7.625,57.73,0.5588
202601051000,test,8,0.134578,0.00077902,0.1872,3.633,7.453,38.37,0.5538
202601051015,test,8,0.131242,0.00080724,0.1855,3.703,7.607,99.12,0.5796
202601051030,test,7,0.125874,0.00069436,0.1754,3.541,7.479,39.84,0.5942
202601051045,test,7,0.121316,0.00072002,0.1685,3.464,7.428,43.14,0.6123
202601051100,test,8,0.118291,0.00066957,0.1654,3.404,7.340,65.33,0.6205
202601051115,test,7,0.111951,0.00052077,0.1555,3.353,6.826,33.86,0.6097
202601051130,test,7,0.105539,0.00055926,0.1497,3.379,6.906,37.00,0.6544
202601051145,test,8,0.101553,0.00053617,0.1447,3.378,6.892,200.00,0.6787
202601051200,test,8,0.097102,0.00057892,0.1418,3.395,7.010,36.00,0.7219
202601051215,test,6,0.093291,0.00063964,0.1406,3.466,7.144,61.86,0.7658
202601051230,test,7,0.089913,0.00082093,0.1419,3.582,7.660,33.51,0.8520
202601051245,test,6,0.087243,0.00088335,0.1396,3.606,7.790,32.71,0.8929
202601051300,test,6,0.086031,0.00102872,0.1417,3.689,8.073,59.32,0.9384
202601051315,test,4,0.084473,0.00104326,0.1406,3.677,8.125,48.46,0.9619
202601051330,test,4,0.083169,0.00099195,0.1381,3.589,7.970,42.87,0.9584
202601051345,test,4,0.083305,0.00105694,0.1378,3.549,8.139,31.61,0.9770
202601051400,test,5,0.084356,0.00104155,0.1405,3.598,8.100,52.26,0.9602
202601051415,test,6,0.085554,0.00098254,0.1422,3.594,7.970,25.72,0.9316
202601051430,test,6,0.085188,0.00112193,0.1448,3.643,8.216,33.01,0.9644
202601051445,test,6,0.083733,0.00094235,0.1433,3.662,7.900,39.07,0.9435
202601051500,test,6,0.083018,0.00095604,0.1429,3.631,7.903,31.57,0.9520
202601051515,test,5,0.083894,0.00111338,0.1478,3.740,8.195,40.48,0.9768
202601051530,test,5,0.084770,0.00118949,0.1499,3.809,8.322,37.73,0.9817
202601051545,test,5,0.085179,0.00145372,0.1501,3.917,8.691,65.46,1.0204
202601051600,test,6,0.085593,0.00131434,0.1488,3.883,8.484,24.56,0.9912
202601051615,test,6,0.086678,0.00128526,0.1497,3.882,8.461,73.19,0.9761
202601051630,test,5,0.087213,0.00152385,0.1538,3.886,8.960,77.65,1.0274
202601051645,test,5,0.087010,0.00171454,0.1591,4.018,9.124,51.04,1.0486
202601051700,test,6,0.086749,0.00215151,0.1677,4.223,10.110,123.59,1.1655
202601051715,test,6,0.086722,0.00216861,0.1691,4.180,10.166,50.44,1.1722
202601051730,test,6,0.086687,0.00192746,0.1652,4.077,9.831,28.36,1.1341
202601051745,test,6,0.087856,0.00187615,0.1645,4.010,9.798,35.13,1.1152
202601051800,test,6,0.089639,0.00142551,0.1585,3.761,8.668,28.61,0.9670
202601051815,test,5,0.090195,0.00125704,0.1561,3.757,8.432,43.06,0.9349
202601051830,test,5,0.089777,0.00123310,0.1506,3.664,8.458,40.53,0.9421
202601051845,test,5,0.088903,0.00088079,0.1429,3.555,7.690,35.15,0.8650
202601051900,test,5,0.088410,0.00090387,0.1382,3.475,7.788,41.81,0.8808
202601051915,test,4,0.087672,0.00063280,0.1330,3.350,7.112,41.88,0.8112
202601051930,test,4,0.085989,0.00058576,0.1296,3.289,7.062,35.57,0.8213
202601051945,test,4,0.085317,0.00059004,0.1270,3.208,7.098,101.95,0.8320
202601052000,test,5,0.082099,0.00058405,0.1219,3.217,6.924,32.76,0.8434
202601052015,test,5,0.078761,0.00066187,0.1161,3.105,7.188,52.44,0.9126
202601052030,test,5,0.076827,0.00058833,0.1126,3.046,7.037,87.43,0.9159
202601052045,test,5,0.076258,0.00038566,0.1083,2.942,6.678,44.11,0.8757
202601052100,test,5,0.076211,0.00041217,0.1053,2.803,6.843,45.52,0.8979
202601052115,test,5,0.075707,0.00035060,0.1020,2.738,6.531,155.97,0.8626
202601052130,test,5,0.072156,0.00025483,0.0958,2.611,6.654,156.64,0.9222
202601052145,test,5,0.071737,0.00029844,0.0933,2.592,6.266,40.94,0.8735
202601052200,test,5,0.070846,0.00037455,0.0904,2.582,6.118,49.46,0.8636
202601052215,test,6,0.070168,0.00039336,0.0876,2.478,5.927,35.78,0.8447
202601052230,test,6,0.069799,0.00025312,0.0854,2.438,5.914,21.69,0.8473
202601052245,test,6,0.070769,0.00026509,0.0825,2.303,5.687,119.97,0.8036
202601052300,test,6,0.070815,0.00022661,0.0781,2.152,5.444,63.28,0.7687
202601052315,test,4,0.068597,0.00020780,0.0744,2.106,5.469,26.13,0.7972
202601052330,test,4,0.065725,0.00022062,0.0719,2.057,5.505,74.06,0.8375
202601052345,test,4,0.063714,0.00014452,0.0682,1.996,5.217,198.10,0.8188
202601060145,test,4,0.066452,0.00006927,0.0712,2.061,5.001,79.65,0.7526
202601060200,test,5,0.068860,0.00010689,0.0733,2.077,4.848,27.39,0.7040
202601060215,test,4,0.074963,0.00016761,0.0809,2.117,4.836,191.15,0.6451
202601060230,test,4,0.080502,0.00013426,0.0878,2.235,4.991,27.58,0.6200
202601060245,test,4,0.082498,0.00015649,0.0915,2.272,5.091,19.55,0.6170
202601060300,test,4,0.085877,0.00016333,0.0965,2.335,5.313,79.97,0.6186
202601060315,test,4,0.090647,0.00019155,0.0995,2.336,5.246,117.02,0.5787
202601060330,test,4,0.092911,0.00022233,0.1008,2.334,5.307,41.18,0.5712
202601060345,test,5,0.095261,0.00025739,0.1032,2.346,5.442,20.33,0.5712
202601060400,test,5,0.098269,0.00031383,0.1077,2.435,5.693,18.81,0.5793
202601060415,test,5,0.102701,0.00044980,0.1129,2.546,5.979,36.75,0.5822
202601060430,test,5,0.110636,0.00054643,0.1192,2.567,6.307,25.76,0.5700
202601060445,test,5,0.118168,0.00073798,0.1318,2.733,7.084,22.63,0.5995
202601060500,test,6,0.123362,0.00081921,0.1462,3.023,7.268,107.78,0.5892
202601060515,test,6,0.129246,0.00077902,0.1633,3.356,7.340,23.59,0.5679
202601060530,test,6,0.134610,0.00114331,0.1831,3.771,8.373,29.72,0.6220
202601060545,test,6,0.137149,0.00126474,0.1904,3.837,8.618,32.75,0.6283
202601060600,test,6,0.139904,0.00092440,0.1831,3.660,7.825,72.75,0.5593
202601060615,test,6,0.139767,0.00045578,0.1725,3.417,6.793,18.84,0.4860
202601060630,test,6,0.141346,0.00055498,0.1820,3.499,7.198,58.79,0.5092
202601060645,test,6,0.142762,0.00050282,0.1844,3.469,6.986,34.23,0.4893
202601060700,test,7,0.144805,0.00057550,0.1863,3.411,6.852,30.45,0.4732
202601060715,test,7,0.147267,0.00069950,0.1796,3.208,7.080,68.84,0.4808
202601060730,test,8,0.151651,0.00066957,0.1802,3.200,7.048,133.74,0.4647
202601060745,test,8,0.156171,0.00067213,0.1899,3.433,7.278,29.36,0.4661
202601060800,test,7,0.161452,0.00136650,0.2046,3.636,8.717,51.44,0.5399
202601060815,test,8,0.162351,0.00115186,0.2089,3.752,8.307,47.91,0.5117
202601060830,test,8,0.158531,0.00086282,0.2022,3.679,7.674,50.80,0.4841
202601060845,test,8,0.160218,0.00150930,0.2143,3.972,8.947,200.00,0.5584
202601060900,test,8,0.163443,0.00095775,0.2035,3.767,7.936,69.19,0.4856
202601060915,test,8,0.169431,0.00054130,0.1976,3.644,6.982,30.18,0.4121
202601060930,test,8,0.173715,0.00048657,0.2002,3.646,6.858,40.18,0.3948
202601060945,test,8,0.177948,0.00038395,0.2094,3.752,6.700,47.28,0.3765
202601061000,test,8,0.176919,0.00042500,0.2072,3.659,6.743,26.22,0.3812
202601061015,test,8,0.176959,0.00043783,0.2018,3.518,6.672,110.32,0.3770
202601061030,test,9,0.175329,0.00038994,0.1940,3.283,6.448,24.25,0.3677
202601061045,test,9,0.174358,0.00024970,0.1920,3.254,6.033,29.13,0.3460
202601061100,test,8,0.172754,0.00011630,0.1844,3.040,5.523,122.90,0.3197
202601061115,test,8,0.173262,0.00015392,0.1823,3.020,5.623,109.38,0.3245
202601061130,test,8,0.175212,0.00009492,0.1778,2.943,5.320,16.43,0.3036
202601061145,test,8,0.174722,0.00011972,0.1766,2.935,5.536,42.84,0.3168
202601061200,test,8,0.176268,0.00018043,0.1786,2.945,5.723,43.21,0.3247
202601061215,test,8,0.176895,0.00024371,0.1798,2.939,5.615,33.18,0.3174
202601061230,test,8,0.176203,0.00028903,0.1794,2.934,5.819,38.74,0.3302
202601061245,test,8,0.177059,0.00028219,0.1817,2.956,5.897,55.70,0.3330
202601061300,test,8,0.177389,0.00024371,0.1843,2.977,5.646,26.71,0.3183
202601061315,test,9,0.180203,0.00011886,0.1887,3.026,5.358,43.74,0.2973
202601061330,test,9,0.183854,0.00014794,0.1955,3.081,5.711,23.90,0.3106
202601061345,test,9,0.187852,0.00007696,0.1983,3.075,5.305,25.39,0.2824
202601061400,test,10,0.192136,0.00005216,0.2005,3.073,5.271,19.76,0.2743
202601061415,test,10,0.196691,0.00008209,0.2065,3.123,5.417,18.52,0.2754
202601061430,test,10,0.200180,0.00010433,0.2062,3.085,5.349,76.52,0.2672
202601061445,test,10,0.203736,0.00007953,0.2074,3.098,5.295,19.61,0.2599
202601061500,test,10,0.209646,0.00019411,0.2148,3.128,5.648,22.35,0.2694
202601061515,test,10,0.212331,0.00021635,0.2189,3.153,5.847,34.82,0.2754
202601061530,test,9,0.215311,0.00017872,0.2113,2.941,5.417,52.28,0.2516
202601061545,test,9,0.216382,0.00044723,0.2185,2.990,6.253,32.10,0.2890
202601061600,test,10,0.217467,0.00075422,0.2275,3.223,7.184,36.79,0.3304
202601061615,test,10,0.216631,0.00062938,0.2282,3.184,6.760,34.89,0.3121
202601061630,test,10,0.216933,0.00052933,0.2251,3.044,6.476,33.56,0.2985
202601061645,test,10,0.219729,0.00052163,0.2267,3.093,6.432,32.70,0.2927
202601061700,test,10,0.223280,0.00031640,0.2320,3.170,6.128,67.27,0.2744
202601061715,test,9,0.226663,0.00035317,0.2359,3.228,6.280,23.73,0.2770
202601061730,test,9,0.225648,0.00014366,0.2328,3.199,5.798,25.88,0.2569
202601061745,test,10,0.225524,0.00015734,0.2315,3.182,5.633,38.18,0.2498
202601061800,test,12,0.224534,0.00022062,0.2312,3.175,5.629,19.09,0.2507
202601061815,test,12,0.223172,0.00044125,0.2341,3.248,6.139,26.63,0.2751
202601061830,test,11,0.221184,0.00043099,0.2331,3.241,6.189,31.41,0.2798
202601061845,test,11,0.220613,0.00026082,0.2345,3.259,5.821,24.31,0.2639
202601061900,test,11,0.217212,0.00024286,0.2338,3.240,5.878,26.32,0.2706
202601061915,test,11,0.218986,0.00033350,0.2389,3.309,5.977,80.26,0.2729
202601061930,test,11,0.218181,0.00049512,0.2409,3.393,6.384,51.78,0.2926
202601061945,test,11,0.216226,0.00068410,0.2422,3.491,6.843,56.57,0.3165
202601062000,test,11,0.214160,0.00054900,0.2389,3.555,6.777,35.77,0.3165
202601062015,test,11,0.211827,0.00056267,0.2357,3.532,6.495,53.98,0.3066
202601062030,test,11,0.211487,0.00043184,0.2232,3.433,6.239,28.72,0.2950
202601062045,test,11,0.208498,0.00033863,0.2170,3.373,6.074,24.53,0.2913
202601062100,test,10,0.207752,0.00031469,0.2152,3.320,6.164,24.32,0.2967
202601062115,test,10,0.205849,0.00032324,0.2134,3.279,6.203,33.27,0.3013
202601062130,test,10,0.203216,0.00027706,0.2086,3.214,5.808,41.21,0.2858
202601062145,test,10,0.201807,0.00016761,0.2079,3.255,5.573,29.24,0.2762
202601062200,test,10,0.199374,0.00028305,0.2019,3.203,5.946,29.75,0.2983
202601062215,test,10,0.194927,0.00021464,0.1909,2.985,5.554,40.00,0.2849
202601062230,test,10,0.192401,0.00026082,0.1826,2.888,5.590,54.95,0.2905
202601062245,test,10,0.195216,0.00013597,0.1855,2.956,5.424,29.53,0.2779
202601062300,test,10,0.198060,0.00014623,0.1920,3.000,5.545,38.83,0.2800
202601062315,test,10,0.197802,0.00027621,0.2020,3.212,5.938,40.17,0.3002
202601062330,test,10,0.200689,0.00031725,0.2079,3.251,6.037,46.03,0.3008
202601062345,test,10,0.202938,0.00044552,0.2143,3.339,6.337,21.37,0.3123
202601070145,test,8,0.186741,0.00101932,0.2259,3.739,8.065,37.13,0.4319
202601070200,test,8,0.177488,0.00083204,0.2174,3.757,7.552,82.60,0.4255
202601070215,test,9,0.170844,0.00067384,0.2120,3.789,7.216,35.64,0.4224
202601070230,test,9,0.169121,0.00089019,0.2129,3.807,7.762,53.60,0.4589
202601070245,test,9,0.167909,0.00121172,0.2118,3.638,8.858,47.09,0.5276
202601070300,test,9,0.165954,0.00095432,0.2014,3.478,7.882,64.71,0.4750
202601070315,test,9,0.155118,0.00058918,0.1787,3.260,6.897,35.54,0.4447
202601070330,test,9,0.146173,0.00073199,0.1733,3.334,7.202,29.78,0.4927
202601070345,test,10,0.149065,0.00099879,0.1838,3.535,7.996,138.58,0.5364
202601070400,test,10,0.152501,0.00103470,0.1945,3.615,8.083,200.00,0.5300
202601070415,test,10,0.154121,0.00104411,0.1960,3.577,8.107,67.49,0.5260
202601070430,test,9,0.156411,0.00110140,0.2056,3.558,8.267,57.80,0.5286
202601070445,test,8,0.161298,0.00103984,0.2171,3.654,8.101,75.38,0.5023
202601070500,test,7,0.162970,0.00091585,0.2246,3.791,7.834,57.46,0.4807
202601070515,test,7,0.164687,0.00108944,0.2379,3.976,8.165,47.53,0.4958
202601070530,test,7,0.161679,0.00134170,0.2462,4.247,8.644,54.24,0.5346
202601070545,test,8,0.159146,0.00125618,0.2360,4.289,8.372,42.82,0.5260
202601070600,test,9,0.160756,0.00099110,0.2243,4.021,7.987,23.80,0.4968
202601070615,test,9,0.159075,0.00111680,0.2164,3.841,8.247,50.21,0.5184
202601070630,test,9,0.155627,0.00110483,0.2078,3.679,8.274,200.00,0.5317
202601070645,test,8,0.152905,0.00069437,0.1914,3.456,7.346,64.34,0.4804
202601070700,test,5,0.145710,0.00034291,0.1709,3.171,6.435,90.65,0.4417
202601070715,test,5,0.141592,0.00024457,0.1515,2.811,5.774,29.38,0.4078
202601070730,test,5,0.136725,0.00021806,0.1414,2.618,5.407,26.90,0.3954
202601070745,test,5,0.131706,0.00024115,0.1295,2.490,5.354,40.56,0.4065
202601070800,test,5,0.124159,0.00026595,0.1181,2.429,5.275,39.38,0.4249
202601070815,test,5,0.118891,0.00013768,0.1076,2.201,4.918,22.40,0.4137
202601070830,test,5,0.114318,0.00023345,0.1043,2.135,4.992,22.09,0.4367
202601070845,test,5,0.108721,0.00015820,0.0979,2.106,4.897,41.21,0.4504
202601070900,test,5,0.102962,0.00008466,0.0916,2.080,4.487,53.26,0.4358
202601070915,test,6,0.098163,0.00007103,0.0866,2.001,4.371,51.08,0.4452
202601070930,test,6,0.092534,0.00008124,0.0825,1.954,4.373,19.03,0.4726
202601070945,test,5,0.085968,0.00002907,0.0751,1.870,4.248,19.14,0.4941
202601071000,test,5,0.083166,0.00005900,0.0739,1.881,4.347,43.64,0.5227
202601071015,test,5,0.082228,0.00005387,0.0735,1.869,4.320,79.11,0.5254
202601071030,test,4,0.081067,0.00014366,0.0760,1.958,4.572,154.80,0.5640
202601071045,test,4,0.079900,0.00012656,0.0773,2.023,4.725,27.66,0.5913
202601071100,test,4,0.078543,0.00008380,0.0774,2.050,4.658,32.32,0.5931
202601071115,test,5,0.078396,0.00015649,0.0798,2.117,4.843,79.05,0.6178
202601071130,test,4,0.077597,0.00010860,0.0785,2.092,4.725,22.52,0.6089
202601071145,test,4,0.076217,0.00008209,0.0764,1.997,4.596,28.72,0.6031
202601071200,test,4,0.075216,0.00008209,0.0771,2.055,4.823,19.60,0.6412
202601071215,test,4,0.074965,0.00008893,0.0773,2.106,4.699,41.30,0.6268
202601071230,test,4,0.072451,0.00005302,0.0759,2.132,4.629,30.04,0.6389
202601071245,test,5,0.070177,0.00005729,0.0735,2.113,4.607,101.12,0.6564
202601071300,test,5,0.069280,0.00004276,0.0704,2.062,4.517,18.75,0.6520
202601071315,test,5,0.066375,0.00006328,0.0698,2.055,4.692,14.98,0.7068
202601071330,test,5,0.065302,0.00012998,0.0713,2.096,5.002,49.62,0.7660
202601071345,test,6,0.063211,0.00009920,0.0683,2.031,5.073,79.35,0.8025
202601071400,test,7,0.058498,0.00012485,0.0623,1.886,4.950,32.25,0.8462
202601071415,test,5,0.055187,0.00016846,0.0582,1.736,5.099,29.41,0.9240
202601071430,test,3,0.052886,0.00019925,0.0548,1.653,4.893,30.32,0.9252
202601071445,test,4,0.052199,0.00016761,0.0527,1.593,4.697,30.29,0.8998
202601071500,test,6,0.054444,0.00010689,0.0532,1.588,4.600,43.72,0.8450
202601071515,test,7,0.058225,0.00007782,0.0544,1.650,4.491,22.23,0.7713
202601071530,test,7,0.061727,0.00005473,0.0544,1.633,4.398,17.30,0.7125
202601071545,test,7,0.062891,0.00004618,0.0544,1.573,4.275,200.00,0.6798
202601071600,test,7,0.066176,0.00007525,0.0567,1.574,4.363,39.13,0.6593
202601071615,test,8,0.070441,0.00008466,0.0623,1.697,4.690,66.36,0.6658
202601071630,test,8,0.075754,0.00004532,0.0652,1.746,4.633,38.33,0.6116
202601071645,test,8,0.081973,0.00002907,0.0681,1.786,4.382,40.93,0.5346
202601071700,test,8,0.087334,0.00004447,0.0718,1.852,4.518,36.82,0.5173
202601071715,test,9,0.090976,0.00002822,0.0738,1.840,4.462,49.42,0.4905
202601071730,test,7,0.094021,0.00005045,0.0738,1.797,4.435,15.79,0.4717
202601071745,test,8,0.096895,0.00001967,0.0745,1.825,4.337,15.28,0.4476
202601071800,test,8,0.095746,0.00000171,0.0739,1.844,4.177,8.64,0.4363
202601071815,test,8,0.095195,0.00001368,0.0760,1.914,4.304,78.31,0.4521
202601071830,test,8,0.096265,0.00000941,0.0783,2.021,4.418,26.48,0.4589
202601071845,test,7,0.096628,0.00002736,0.0821,2.111,4.423,200.00,0.4577
202601071900,test,7,0.098216,0.00001710,0.0838,2.136,4.456,19.68,0.4537
202601071915,test,7,0.099757,0.00001454,0.0853,2.121,4.710,75.69,0.4722
202601071930,test,7,0.098552,0.00004190,0.0851,2.129,4.757,36.98,0.4827
202601071945,test,7,0.097891,0.00003934,0.0857,2.131,4.730,20.13,0.4832
202601072000,test,7,0.099577,0.00002223,0.0840,2.052,4.557,36.98,0.4576
202601072015,test,7,0.102437,0.00001796,0.0828,1.992,4.358,25.58,0.4254
202601072030,test,7,0.103557,0.00002907,0.0804,1.845,4.239,41.09,0.4093
202601072045,test,7,0.102636,0.00003421,0.0786,1.802,4.055,32.56,0.3951
202601072100,test,7,0.099411,0.00000941,0.0761,1.728,3.907,45.01,0.3930
202601072115,test,6,0.096339,0.00001112,0.0752,1.730,4.013,11.22,0.4166
202601072130,test,6,0.093420,0.00002138,0.0738,1.698,4.046,19.27,0.4331
202601072145,test,6,0.093017,0.00001796,0.0718,1.661,3.948,43.83,0.4245
202601072200,test,7,0.095225,0.00005131,0.0757,1.766,4.149,18.86,0.4357
202601072215,test,6,0.095590,0.00008209,0.0809,1.909,4.672,29.36,0.4888
202601072230,test,6,0.094150,0.00019326,0.0836,2.007,4.962,19.85,0.5270
202601072245,test,6,0.092335,0.00024029,0.0860,2.139,5.134,14.96,0.5560
202601072300,test,6,0.092019,0.00011801,0.0863,2.202,4.958,35.79,0.5388
202601072315,test,6,0.090670,0.00016675,0.0903,2.414,5.438,15.97,0.5997
202601072330,test,6,0.090036,0.00014965,0.0900,2.454,5.584,29.45,0.6202
